,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
4157469,e149312c100e89,6943f02056b8cb,dd28f59e372246,0,3,127.4,0,0,2,28,0,1,1,64.66,1259,squad-fpp,30,28,1526,0,0.0032,0,15.65,0,0,2396.0,6,0,0.7586
47748,4d658cf976088c,a230b67eac5e46,23079ebef59878,0,0,0.0,0,0,0,43,0,0,0,0.0,1320,duo-fpp,42,41,1494,0,0.0,0,0.0,0,0,1490.0,3,0,0.6098
2463976,ed6bf6c1e5ae3b,f64e689ab0f913,c6240826e59e9e,0,3,161.3,1,0,1,16,1254,2,2,55.28,1373,duo-fpp,47,44,-1,0,0.0,0,0.0,0,0,1330.0,4,1489,0.6957
2306550,be251eaca10436,46841b7408ecce,456e2ae1d46b0b,0,4,104.8,0,0,1,52,0,0,0,0.0,2015,solo-fpp,96,94,1500,0,0.0,0,0.0,0,0,3708.0,4,0,0.8526
2103168,408885ad05af97,2b805304200817,a7d6f0d734552e,0,1,73.22,0,0,1,43,0,0,0,0.0,1331,squad-fpp,28,28,1422,0,0.0,0,0.0,0,0,3026.0,8,0,0.9259
3040380,02b3b3904c691e,5f3013294f47e6,45eebd2d00f353,0,0,60.86,0,0,0,85,0,0,0,0.0,1829,duo-fpp,43,41,1490,0,0.0,0,0.0,0,0,9.57,1,0,0.0
1243514,279f6fd396eb98,0f687f26a95dc9,e2043b27f50831,0,0,0.0,0,0,0,98,0,0,0,0.0,1337,duo-fpp,50,49,1490,0,0.0,0,0.0,0,0,163.7,2,0,0.0
3750621,34d0f11f4f5203,d5f84b451b694d,0c0b34f8a5e86c,2,0,100.0,1,0,0,41,1163,1,1,16.19,1352,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,52.31,1,1512,0.037
3485346,cc02a7ade0bd81,47c1a2af6c98ea,78b17a0c44011c,0,0,100.0,0,0,1,30,1321,1,1,2.946,1362,solo-fpp,99,99,-1,0,0.0,0,0.0,0,0,923.5,3,1548,0.6327
2365896,f2e36610d35ccc,21f8e53c650772,1765487c27dee4,0,0,0.0,0,0,0,75,0,0,0,0.0,1867,duo-fpp,49,45,1455,0,0.0,0,0.0,0,0,297.6,8,0,0.2708
470729,f787d1c7a5da04,d91aa2bbdccb22,0e0fa5bfb28abc,0,3,50.28,0,0,5,50,0,0,0,0.0,1425,solo,98,96,1497,0,0.0,0,0.0,0,0,2348.0,3,0,0.7629
4355241,5a08af01770922,7dbc57897effa8,9f896367f9530d,0,0,0.0,0,0,0,71,0,0,0,0.0,1307,squad,27,27,1323,0,0.0,0,0.0,0,0,1050.0,3,0,0.4615
2320819,c873eaa3942b07,2e7c41cff3f209,ffe6c9fd39b935,0,0,0.0,0,0,0,59,0,0,0,0.0,1950,duo-fpp,49,48,1385,0,0.0,0,0.0,0,0,195.2,0,0,0.5625
2381202,ad73add94a1195,c02a851623a923,b0a804a610e9b0,0,0,84.46,0,0,0,24,0,1,1,5.148,1906,solo,99,93,1502,0,0.0,0,0.0,0,0,3780.0,7,0,0.8469
2711427,fc725118a93fdc,05d8b83be6da86,7ca21b03d9837b,4,2,840.2,6,3,2,1,0,11,4,390.4,1404,squad,26,25,2826,0,0.0,0,40.51,0,0,3468.0,4,0,1.0
369507,50986760d34ac2,dd64b465c5e19d,49f4a3f7090546,1,4,267.1,0,1,1,13,1033,2,1,105.6,1413,solo,97,94,-1,0,0.0,0,0.0,0,0,2489.0,4,1510,0.9688
391532,2996f24e2f6a13,6ef886991ab2b5,215e7c0853c48e,0,3,328.2,3,1,13,21,1098,1,1,67.35,1693,squad-fpp,26,25,-1,0,6574.0,0,0.0,0,0,2845.0,9,1499,0.8
1924453,144fd3d850aa7a,7d3d43442988c1,9437add59c49ba,1,1,45.8,0,0,1,41,0,0,0,0.0,1363,squad-fpp,28,27,1559,0,0.0,0,0.0,0,1,3855.0,5,0,0.9259
3199937,b5c5f3f0b078e4,9bf2667bb4c9d4,05a97d10e3cf81,0,0,0.0,0,0,0,67,0,0,0,0.0,1979,squad,26,26,1521,0,0.0,0,0.0,0,0,1466.0,5,0,0.32
4064226,84664b4ae92d17,6fdf996fb7d7b6,8b870cfbd6a082,0,2,343.0,3,0,3,16,0,2,1,57.94,1418,squad-fpp,29,28,1518,1,0.0,0,0.0,0,0,1429.0,4,0,0.5357
3723055,31f2a00f98b97f,a347f6d39361c1,87a54331069129,0,0,0.0,0,0,0,87,1296,0,0,0.0,1401,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,66.66,3,1469,0.1154
1502667,db924caef36c46,574ebf084f564f,db14e482203f4c,0,0,0.0,0,0,0,80,0,0,0,0.0,1783,squad-fpp,28,26,1405,0,0.0,0,0.0,0,0,6.333,3,0,0.1111
4311817,82fce0a76150b6,85d593c406fe82,cf79cfc8d2f000,1,1,263.7,2,0,1,9,0,3,2,9.713,1269,squad-fpp,32,31,1501,1,0.0,0,0.0,0,0,1951.0,5,0,0.7419
1488667,9de34fb846f42d,2ccb76cd3fc111,bd2a5c6312e3cd,0,0,42.21,0,0,0,79,0,0,0,0.0,1910,duo,49,49,1577,0,0.0,0,0.0,0,0,216.1,2,0,0.2292
291821,6b1a8d1b97ec1e,8d7f12ab973bb5,9f263d5901c85e,0,1,139.1,0,0,1,56,1116,0,0,0.0,1957,solo,97,93,-1,0,2513.0,0,0.0,0,0,1032.0,7,1517,0.5938
929133,2308a2cb61f727,75c75f77b628c2,2f26dc6115e634,0,0,25.51,0,0,0,75,0,0,0,0.0,1802,squad-fpp,27,26,1548,0,0.0,0,0.0,0,0,239.8,4,0,0.3077
2980528,950f44014a9f51,cef24d8957fdfe,6d4ed0fcaed0cc,0,0,19.66,1,0,0,21,0,1,1,231.5,1336,squad-fpp,28,26,1497,0,0.0,0,0.0,0,0,1849.0,6,0,0.963
868540,0059c471a34704,e236834e4e13a7,04413fd51507b7,0,0,54.21,0,0,0,83,1245,0,0,0.0,1930,squad,26,25,-1,0,570.4,0,0.0,0,0,97.91,1,1543,0.08
769619,a471432aecb08d,47562c236c3204,508630bbed4ca4,0,0,0.0,0,0,0,73,0,0,0,0.0,1366,squad-fpp,28,28,1406,0,0.0,0,0.0,0,0,641.6,6,0,0.4074
1746843,4ec667e29093c9,afb5a5c7345b64,ddf48f45aaa05e,0,3,0.0,0,0,2,43,1009,0,0,0.0,1288,duo-fpp,50,48,-1,0,0.0,0,0.0,0,0,1939.0,5,1496,0.7551
3091340,a3cd3087fa10b2,1fd178121d4664,8db23e4af58ca4,0,3,100.0,0,1,5,36,1150,1,1,36.33,1372,squad-fpp,29,27,-1,0,0.0,0,0.0,0,0,446.5,2,1494,0.3214
3823487,5da8852849c053,23fdfd297b4f0f,1b208677521a98,0,1,139.0,2,0,2,16,1378,2,1,135.9,1322,squad-fpp,31,30,0,1,0.0,0,0.0,0,0,1463.0,4,1465,0.8
233903,86614f85d1a586,3ca605d89b852b,82759ef0288e3a,0,0,63.18,0,0,0,86,1282,0,0,0.0,1889,squad,26,26,-1,0,0.0,0,0.0,0,0,5.564,0,1520,0.0
448646,e1275748746bda,9bf6602748ad46,4227bf2da9f820,1,0,41.24,0,1,1,30,1108,1,1,3.673,1279,squad-fpp,27,26,-1,2,0.0,0,0.0,0,0,1502.0,3,1502,0.6154
2034366,377ab17496d42a,b01d879fa7a170,cd87b92930dc27,0,1,145.3,0,0,1,53,1040,0,0,0.0,1748,squad,26,24,-1,0,1173.0,0,0.0,0,0,2031.0,2,1492,0.44
485247,2c2dfb8dfa624d,56a7f784bed6a3,0f25f253f06836,0,0,0.0,0,0,0,94,0,0,0,0.0,1389,duo-fpp,49,48,1496,0,0.0,0,0.0,0,0,7.455,0,0,0.0208
2608194,d8750bba5a3844,4ce4b36def15b6,00e02731abd542,1,2,309.7,2,0,5,80,1504,0,0,0.0,1358,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,147.1,2,1565,0.25
2906528,2ff930c21efb33,0416c15017c644,e928a6c7cc773c,0,0,294.7,0,2,0,16,991,2,1,51.74,1922,solo-fpp,62,60,-1,0,0.0,0,0.0,0,0,199.5,4,1480,0.3115
4092518,f38933d2a217ab,337e8282437653,80d41c04e8f276,0,1,203.8,1,0,1,17,0,2,2,124.2,1946,squad-fpp,30,29,1804,0,1299.0,0,0.0,0,0,3647.0,3,0,0.6552
652460,9da2cac010ff5e,e070ef2c1f86e1,24b3505c9b9ed4,0,1,126.2,1,0,1,60,0,0,0,0.0,1366,duo-fpp,48,46,1534,0,0.0,0,0.0,0,0,348.5,2,0,0.383
2845585,379383741feba3,24ea1a5af178a3,b37ee97e2f6ec9,0,0,63.28,1,0,0,41,0,1,1,0.8556,1335,squad-fpp,29,29,1516,0,0.0,0,0.0,0,0,145.1,1,0,0.1071
2333382,1a6388a6322883,df5f29068fe57f,171ce75b92cda6,0,2,158.1,2,1,1,13,1029,2,2,132.9,1282,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,4564.0,6,1500,0.9615
1043286,406211e670fa98,ffcf705dadb413,0ebbefe1bdb2ff,0,0,69.09,0,0,0,58,1217,0,0,0.0,1910,duo-fpp,47,43,-1,0,0.0,0,0.0,0,0,460.1,3,1466,0.4565
1887110,830e2a505cfac3,cffa81f968b08c,55c5c5d5e83d9e,0,0,0.0,0,0,0,92,0,0,0,0.0,1885,duo-fpp,50,45,1500,0,0.0,0,0.0,0,0,0.0,0,0,0.0
1249748,a8f1051bd20e61,141d1959d2c435,27fbe8cbb70caa,0,1,128.1,1,0,0,24,0,1,1,24.38,1542,squad,28,26,1428,0,0.0,0,0.0,0,0,2787.0,3,0,0.8519
2672393,833f4326d849a4,56b013aa7efaa6,32b4982ccc494e,1,6,1768.0,13,10,3,1,1794,15,3,153.3,1407,squad-fpp,27,25,-1,0,0.0,0,0.0,0,0,3235.0,9,1617,1.0
4095678,7d550872521c36,22cac1840b2b0c,c740b20de4bd66,0,4,100.0,1,1,7,23,0,1,1,19.21,1328,squad-fpp,28,28,1427,2,0.0,0,0.0,0,0,2428.0,3,0,0.8148
4144944,f2ae1f351ac1c9,ccdaa56d103ec3,3b367969b7d967,0,2,180.0,1,0,10,34,0,1,1,81.59,1811,squad-fpp,26,26,1426,0,1644.0,0,0.0,0,0,1363.0,4,0,0.32
3246925,ffd9876a8d8770,83b136c0d2d89a,99f4ff60b52442,0,0,1.74,0,0,0,41,0,1,1,4.225,1407,duo-fpp,50,50,1490,1,0.0,0,0.0,0,0,170.2,3,0,0.4082
1856149,82eb32c421cd32,8c54b0bbbb4e37,1158b7c4d39267,0,0,136.7,1,1,3,38,0,1,1,1.203,1778,squad-fpp,28,28,1469,0,0.0,0,0.0,0,0,366.9,7,0,0.1852
1983100,d2bf431b010b62,37caed9cde14a0,87cc3afccb0acd,0,4,544.5,0,1,1,3,1442,5,1,59.11,1327,solo,99,99,-1,0,563.5,0,0.0,0,0,3606.0,3,1596,0.9388
3961019,4a59e99d786c9d,e7f6879f21bcfb,f394b26ca3cd10,0,1,146.2,1,0,1,13,1268,2,1,25.96,1256,squad-fpp,29,26,-1,1,0.0,0,0.0,0,0,1922.0,6,1405,0.75
2714519,104c0c2c2fca02,51bed8db709cdd,2ae9c06369f69e,0,1,0.0,0,0,1,51,1252,0,0,0.0,1890,duo-fpp,49,47,-1,0,3805.0,0,0.0,0,0,561.9,4,1589,0.5417
2034394,b877ed438a1fce,c99af37985fb09,af24ec1b992b32,0,0,288.0,3,0,0,14,0,3,2,22.34,1800,squad-fpp,28,28,1632,0,0.0,0,0.0,0,0,253.3,3,0,0.1852
53574,7dacb29a0f8560,3a798935094a86,51e5cdafdcefb7,0,1,166.8,2,0,0,58,0,0,0,0.0,1442,squad,27,27,1436,0,0.0,0,0.0,0,0,520.3,4,0,0.4615
4035963,334f120c9ecffb,60252738c1efaf,0bef5378eb8eda,0,0,10.0,1,0,0,83,0,0,0,0.0,1214,squad-fpp,29,29,1529,0,0.0,0,0.0,0,0,22.48,2,0,0.0357
1857015,f14c34964c457e,4ec8950a1e40fc,3d386fcad82f7f,1,1,270.8,1,0,0,32,0,1,1,122.3,1841,duo,49,47,1496,0,2037.0,0,0.0,0,0,1191.0,4,0,0.5625
3329746,e5221aa358b3ce,3a3e8ed77118a7,164d3262a0b9f8,0,0,0.0,0,0,0,94,1068,0,0,0.0,1282,squad-fpp,29,27,-1,0,0.0,0,0.0,0,0,0.0,0,1512,0.0
4214083,ef4b134246fbf7,e962ad40dd8f2f,1977340b989028,0,0,0.0,0,0,0,88,1160,0,0,0.0,1273,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,66.8,1,1476,0.0
3798710,fc7f7741d57efd,34984312c29181,0944e2b67b9d69,0,0,41.32,1,1,0,36,1018,1,1,8.572,1792,squad-fpp,25,22,-1,0,0.0,0,0.0,0,0,329.7,1,1496,0.125
2128700,316fbeb27a8e67,ce1d08d06d36f2,26e174517fd4f5,0,2,144.1,0,0,3,56,1527,0,0,0.0,1845,squad-fpp,23,21,-1,1,0.0,0,0.0,0,0,1376.0,6,1520,0.3636
3237789,25d9f9ed8a5f4f,8446e353cc7d8c,248d9bb5ff5993,0,2,165.0,2,0,10,43,0,0,0,0.0,1300,duo-fpp,48,47,1510,0,0.0,0,0.0,0,0,1553.0,2,0,0.7872
1770195,bce90d5728cfa9,5ac542bb38c2f9,0470dcc1ea814e,0,0,332.1,2,2,0,10,0,3,2,27.73,1883,duo-fpp,49,46,1472,2,0.0,0,0.0,0,0,177.1,2,0,0.0833
4093241,c5d53e8604340d,7da1eba28beb52,d7efb0742c0c4c,0,6,814.2,0,3,5,1,1522,8,1,123.0,1367,solo-fpp,95,94,0,0,182.8,0,34.87,0,0,2050.0,7,1444,0.9787
1477115,9bf4d3d1211f73,8143bedbac0ec4,60c152eafce03e,0,0,39.0,0,0,0,80,1092,0,0,0.0,1778,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,66.06,3,1493,0.0385
3733363,12875699662760,92909ce3931e62,d5fdc71ec7b694,0,2,89.38,0,0,0,29,0,1,1,2.57,1819,solo,94,91,1562,0,3464.0,0,0.0,0,0,1492.0,5,0,0.5914
3354403,9ea4acaf7a8645,3f0fb8864ca537,5e4d66b5c0aae0,0,0,36.73,0,0,0,64,0,0,0,0.0,1388,duo,50,50,1494,0,0.0,0,0.0,0,0,263.7,7,0,0.5102
4174714,13f58d4f5bfbfd,c9841b66630a87,58a2aa9ae200c5,0,0,90.3,0,0,0,89,0,0,0,0.0,1353,solo-fpp,97,95,1500,0,0.0,0,0.0,0,0,15.87,1,0,0.0729
4306956,5992fe333243b7,9aa404abe856b9,1aeea2cd7ae855,0,0,0.0,0,0,0,84,994,0,0,0.0,1196,duo-fpp,49,45,-1,0,0.0,0,0.0,0,0,108.2,1,1493,0.0833
931200,647e6065fc27ad,e659d579bdf59c,ac7493b1f76f50,0,0,0.0,0,0,0,79,0,0,0,0.0,1358,squad-fpp,29,28,1398,0,0.0,0,0.0,0,0,98.14,3,0,0.1786
1648316,343a59a87a4083,59193d50908722,abc8a0715a2ceb,0,4,180.5,0,0,1,27,0,1,1,8.967,1868,solo,99,98,1595,0,0.0,0,0.0,0,0,3964.0,5,0,0.7245
19439,c7c60d5d807eb5,6d9c20b1972987,01cfed81575ebc,0,0,100.0,1,0,1,37,0,1,1,15.69,1352,squad-fpp,29,28,1472,0,0.0,0,0.0,0,0,217.8,3,0,0.3571
1909750,051ef3bc823cfd,97d8459393a673,a457ccf836035a,0,1,68.35,0,0,1,59,1526,0,0,0.0,1343,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,1383.0,5,1540,0.4444
4151466,92bac72d4aa367,8d837f7c883584,813e2b5d0c8ca8,0,2,0.0,0,0,0,56,0,0,0,0.0,1768,duo-fpp,48,47,1497,0,4514.0,0,0.0,0,0,615.3,8,0,0.5745
2509527,22193a2b956298,0221e9bdb45329,05a528ef55b1d9,0,0,0.0,0,0,0,55,0,0,0,0.0,1399,duo-fpp,44,41,1529,0,0.0,0,0.0,0,0,501.5,4,0,0.5116
1232301,2b344d7cffb281,03e163148ba2fd,fba931df0b54b3,1,2,353.7,0,0,3,8,1036,3,1,66.63,1456,duo,49,47,-1,1,0.0,0,0.0,0,0,3026.0,5,1407,0.8542
738250,a92664dcdc2612,dc662c9a142085,90330f74a1a491,0,0,38.7,0,0,2,75,1142,0,0,0.0,1379,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,150.0,2,1498,0.3125
2583728,32c1a3522cad19,17fe1b86502573,22ef3c6c952270,1,1,144.4,0,0,1,31,0,1,1,10.2,1373,squad-fpp,26,26,1472,0,0.0,0,0.0,0,0,1253.0,2,0,0.6
2316306,3821d5beb0d9c3,37f199fe6b66ad,94b59b1b6f6158,0,4,166.7,1,1,6,24,1283,1,1,20.95,1962,squad,27,24,-1,1,4656.0,0,0.0,0,0,2709.0,6,1614,0.9231
4269254,db94689d3c480f,71c84bae13944a,eb4e57af9e12be,0,0,124.3,1,0,0,84,1397,0,0,0.0,1536,squad,30,29,-1,0,0.0,0,0.0,0,0,94.95,1,1435,0.0345
3018320,f6861473e53267,d530e93478059d,0fd87023227a46,0,0,0.0,0,0,0,78,1418,0,0,0.0,1445,squad,32,32,-1,0,0.0,0,0.0,0,0,207.2,7,1512,0.1935
3181875,117aa095604890,4de315639b5654,64e9df3b18d572,0,3,98.0,1,0,4,28,0,1,1,55.34,1365,squad-fpp,27,26,1500,0,147.6,0,19.65,0,0,2064.0,4,0,0.5
1145917,7dde1159bbb6f2,dd71555beca769,1d76824ba3b0e8,2,2,189.3,1,2,0,15,1314,2,1,65.47,1330,squad-fpp,28,28,-1,0,189.4,0,0.0,0,0,2659.0,6,1493,0.7407
1170212,efb3e027c2c453,d36bb923033ee0,8949fee4712569,1,1,501.2,4,0,5,19,0,2,2,13.03,1443,duo-fpp,50,48,1502,0,0.0,0,0.0,0,0,716.5,2,0,0.551
3008683,a5dce03f27e1e6,78da631ce3246e,03f7f57f2a44d6,0,1,0.0,0,0,0,51,0,0,0,0.0,1878,squad-fpp,31,29,1465,0,632.9,0,0.0,0,0,2785.0,4,0,0.6
957329,29ab9909ecf0ad,2a3fcb4b356291,756dbf88ab1b61,0,0,200.0,1,0,0,23,0,2,2,25.81,1807,duo-fpp,48,48,1496,0,0.0,0,0.0,1,0,88.58,1,0,0.1489
4040788,537f88bb56aa2c,22a6722ea4ac40,a789e09e6e0f51,0,0,0.0,0,0,0,61,0,0,0,0.0,1378,squad-fpp,31,31,1491,0,0.0,0,0.0,0,0,478.0,2,0,0.3
2292988,ecca33fe3cf0ab,3c2d3b68bd3005,07a2426d2ebfa9,0,3,291.1,0,0,0,10,0,3,1,93.41,1454,solo-fpp,97,93,1504,0,0.0,0,0.0,0,0,1880.0,9,0,0.8125
3748382,92d33cb98b5fa4,0b8e479e31d2c5,e565fca3c18fae,0,2,117.0,1,0,0,50,0,0,0,0.0,1778,duo-fpp,48,48,1510,0,6452.0,0,0.0,1,0,2413.0,5,0,0.7447
3192818,03aa3d4101fbb6,b2083c6a5f45ab,859196479b7feb,0,2,113.4,1,0,8,21,1381,1,1,71.07,1836,squad,27,26,-1,0,0.0,0,0.0,0,0,4591.0,7,1604,0.8462
2726102,0219db725a8e5f,e00df5ef3c1447,cef259ce03a5e9,0,1,0.0,0,0,2,51,0,0,0,0.0,1727,squad-fpp,29,29,1460,0,3213.0,0,0.0,0,0,1328.0,4,0,0.6786
1888089,d155b5a36fa747,ced87f29b85955,21c4c23d3a59a5,0,0,123.0,1,0,0,19,1277,2,2,7.044,1387,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,28.85,1,1516,0.037
1834150,0291af81db6bd2,1cadeb2d1685b0,39f290e85e9cd1,0,2,181.2,0,0,0,10,0,2,1,3.663,1382,duo-fpp,50,47,1459,0,0.0,0,0.0,0,0,2497.0,3,0,0.9388
2999498,f0e687ffa0e643,852f4625768ec7,e1b66f900f3a35,0,0,227.2,1,0,1,31,0,1,1,17.44,1875,squad-fpp,29,28,1479,0,0.0,0,0.0,0,0,407.8,4,0,0.2857
697175,34031bf39e5142,c171381686f1da,a38d8fe8199357,0,2,100.0,1,1,1,22,1337,1,1,130.0,1453,squad-fpp,26,24,-1,0,0.0,0,0.0,0,0,3048.0,4,1498,0.92
2655407,2a2b1863a000ee,dc2a2501a67c50,fe03314cb9d6fd,0,1,412.0,3,1,5,5,0,4,2,24.73,1313,squad-fpp,31,30,1411,0,0.0,0,0.0,0,0,2333.0,7,0,0.7333
2618651,d271f256462bc1,0eb81950bd527f,398a85b377c23b,1,4,218.9,0,0,3,26,0,1,1,24.48,1329,squad-fpp,30,30,1485,1,0.0,0,0.0,0,0,3435.0,4,0,0.8621
2505301,3a5eb6a4852f91,d87b8b0478084f,428490ec3d00fa,1,3,67.95,0,0,2,28,0,1,1,5.885,1756,squad-fpp,28,27,1456,2,5945.0,0,0.0,0,0,1766.0,5,0,0.7037
1251678,6e72097cb2f683,000fb3a8d60603,c4f369560a7714,0,3,45.55,0,0,14,50,0,0,0,0.0,1910,solo,96,94,1551,0,7301.0,0,0.0,0,0,2538.0,6,0,0.8632
2141862,bb77619ee555cf,df7b9d6472946f,afd0362bcdc6a1,0,0,65.79,0,0,0,67,1030,0,0,0.0,1535,solo-fpp,98,96,-1,0,0.0,0,0.0,0,0,541.8,3,1509,0.4021
902131,257a3412a93858,017284a216a19d,e0a28e3e14701f,0,0,140.8,0,0,0,38,0,1,1,17.75,1359,squad-fpp,27,26,1616,0,0.0,0,0.0,0,0,60.16,1,0,0.2308
2501728,ce4854621c026c,589dcc22fed1f1,bd5eeb6114a71c,0,2,153.6,0,0,1,18,1130,2,1,39.07,1831,duo-fpp,49,46,-1,0,2495.0,0,0.0,0,0,1479.0,4,1523,0.7292
4352688,5bcf1c138696f0,232273e278a94c,6ab8629c1849da,0,1,93.8,0,0,3,47,1278,0,0,0.0,1435,squad-fpp,30,28,-1,1,0.0,0,0.0,0,0,1691.0,6,1529,0.8276
3225222,10809243afb934,1e812f0eb4d1ae,6ab1a55195e63e,0,0,96.32,0,0,0,87,1328,0,0,0.0,1394,duo,50,49,-1,0,0.0,0,0.0,0,0,89.63,3,1497,0.1429
4383098,663bc405c4bc0d,9eff7307f8863a,2c42a9f2ad40c1,0,1,31.53,0,0,0,75,0,0,0,0.0,1741,duo-fpp,47,47,1508,0,0.0,0,0.0,0,0,678.1,4,0,0.2826
2211587,08f3f88ff72eff,1d5686705ca05d,b89b85c58842ef,0,1,300.0,0,1,4,10,983,3,1,37.8,1902,solo,93,91,-1,0,596.7,0,0.0,0,0,612.1,9,1492,0.4239
3792938,d19852d0cdaaf4,d2cefb95e624f4,7864b451cdd206,0,0,22.68,0,0,0,87,1094,0,0,0.0,1820,duo-fpp,47,45,-1,0,0.0,0,0.0,0,0,74.1,1,1423,0.0652
2419579,e3d98e9f28ea22,ab89526d146bf9,acfc449cbf026a,0,2,46.8,0,0,0,62,0,0,0,0.0,1276,squad-fpp,29,29,1459,0,796.1,0,0.0,0,0,904.1,3,0,0.5714
2108849,9e82e36d4eef87,4c72d38549b751,4727589551b6fc,0,2,21.6,0,0,2,51,0,0,0,0.0,1942,solo-fpp,92,91,1526,0,0.0,0,0.0,0,0,2425.0,6,0,0.6703
4255141,bdf76f576f6a1f,7ea3a77a083f61,7d75ffd70eab12,0,0,0.0,0,0,0,82,0,0,0,0.0,1880,squad-fpp,25,21,1474,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3171038,3cb72e17f1a323,ea7df3e1fa2bc1,3b4b53ae70a08c,0,0,0.0,0,0,0,70,0,0,0,0.0,1928,solo-fpp,99,92,1591,0,1092.0,0,0.0,0,0,382.4,4,0,0.3571
1542309,291eed2b18e788,17e188ade89d59,be9706e29affb4,0,1,177.6,1,1,3,39,1333,1,1,43.32,1371,squad,30,28,-1,1,0.0,0,0.0,0,0,1233.0,2,1528,0.3448
4282628,364c33e2757dc9,26e490bfeba99b,7757a77cec9f29,0,2,97.03,0,1,2,15,0,2,2,126.8,1784,squad,28,28,1504,1,3636.0,0,0.0,0,0,3306.0,9,0,0.8889
2304501,4ef2102c50c2e9,7e8280761a73fc,3c3cc0b3333ba7,0,3,109.5,0,1,1,28,1473,1,1,101.9,1392,duo,49,49,-1,0,519.1,0,0.0,0,0,2228.0,3,1635,0.75
1023205,f1e393189043d4,355f41fc8a93e3,fa4d6f104162d5,0,0,0.0,0,0,0,68,0,0,0,0.0,1260,squad-fpp,30,29,848,0,0.0,0,0.0,0,0,613.7,4,0,0.4483
41820,f13b0df8721aed,31101fd4a1d55f,a62ffc4713171e,0,2,172.5,1,0,6,29,0,1,1,86.37,1367,squad-fpp,27,27,1320,0,0.0,0,0.0,0,0,3023.0,7,0,0.8077
1642852,a23096da4e4bfc,a3fdd0d6c7f52c,083ba63072520f,1,0,85.96,1,0,0,37,0,1,1,11.8,1331,squad-fpp,27,27,1444,0,0.0,0,0.0,0,0,503.4,3,0,0.3846
3493288,3172c0fb6e7eae,08779841335d2e,a5232fdc6ce5c5,0,0,0.0,0,0,0,73,0,0,0,0.0,1838,squad,28,28,1492,0,0.0,0,0.0,0,0,814.8,4,0,0.3704
177452,8b93d1a6e51540,25816d53d24205,0860a6f58083a6,1,5,57.6,1,0,9,25,0,1,1,30.06,1331,duo-fpp,50,47,1514,0,0.0,0,0.0,0,0,2999.0,3,0,1.0
2097422,90e53fb5e8a7cc,708f1b79634202,1845c9080c7186,0,3,475.0,3,2,3,11,0,2,2,23.63,1867,duo-fpp,47,44,1530,0,5860.0,0,0.0,0,0,3598.0,3,0,0.9348
2458843,c96b2b669ed0cd,1ee5f5c7d59dee,d00579926b9573,0,0,0.0,0,0,0,90,0,0,0,0.0,1889,squad-fpp,28,28,1360,0,0.0,0,0.0,0,0,167.3,3,0,0.0
555429,0a2edf82690d03,278582c47d07c3,c81831dbda20a3,0,0,35.47,0,0,0,55,0,0,0,0.0,1304,squad-fpp,28,27,1502,0,537.6,0,0.0,0,0,2133.0,5,0,0.7037
2821230,c4f22126511df0,ad49397fafc374,c0f595f2d71bb4,0,1,100.0,0,1,3,36,0,1,1,32.49,1412,solo-fpp,94,88,1528,0,0.0,0,0.0,0,0,1177.0,5,0,0.5699
1850222,5dce36b4e9c921,b8c4700d7077da,e8013138094215,0,0,60.06,0,0,0,97,0,0,0,0.0,1371,squad-fpp,28,26,1502,0,0.0,0,0.0,0,0,51.96,1,0,0.0
1146146,7e4b1b521a9f5e,1a67b25a5324eb,7a8af4339f2209,1,7,959.7,4,3,4,1,1068,9,2,229.9,1515,duo,48,43,-1,1,0.0,0,0.0,0,0,3465.0,7,1481,0.9574
3355943,1738230f292c8a,c98ee91a44c98c,503d176cbb7909,0,0,0.0,0,0,0,94,0,0,0,0.0,1900,squad-fpp,29,29,1497,0,0.0,0,0.0,0,0,0.0,0,0,0.0
4153027,83d0cafd0aaac1,f6602a6e667696,9bc4489169b951,0,0,49.0,0,0,0,51,0,0,0,0.0,1714,squad-fpp,30,28,1541,0,0.0,0,0.0,0,0,161.8,2,0,0.7241
1963063,0a99234abd8eb2,0fa53d83104e2a,9439910eb24f0e,0,2,7.232,0,0,0,59,1522,0,0,0.0,1875,squad-fpp,29,29,0,0,6755.0,0,0.0,0,0,1572.0,7,1692,0.7143
1535677,01bf53f02ed4b8,859093fcd5f249,9ba38ee4a7f4d8,0,0,0.0,0,0,0,93,1310,0,0,0.0,1371,duo-fpp,47,46,-1,0,0.0,0,0.0,0,0,7.779,1,1549,0.0
